spotify_id,name,artists,country,popularity,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,mood
0s5Bv6nKQcTZNHk6kNGP5y,Love Me Do - 2023 Mix,The Beatles,GB,0,0.464,0.5,-9.235,0.154,0.0,0.757,142.683,neutral
0kQtFJbzjpVkrUQyh7hDD5,انا زعلتك,Mostafa Elnesr,EG,58,0.771,0.61,-9.686,0.533,1.77e-06,0.828,149.948,happy
2ItNKt19iqefEe590Z9GeE,Five Nights at Freddy's,The Living Tombstone,US,72,0.491,0.771,-5.037,0.00149,0.000262,0.242,103.005,neutral
64FzgoLZ3oXu2SriZblHic,Bad Blood (Taylor's Version),Taylor Swift,US,84,0.619,0.686,-6.369,0.0385,0.0,0.364,169.943,neutral
5kwuPm3p11TnirbMvcGrZZ,"Spooky, Scary Skeletons - Undead Tombstone Remix Extended",Andrew Gold,CA,72,0.795,0.816,-5.602,0.00103,0.00196,0.599,127.973,energetic
5Pbhy6ElMAob3jp5e8ru3r,The Addams Family,The City of Prague Philharmonic Orchestra,CA,70,0.648,0.329,-10.833,0.741,0.000111,0.577,115.271,calm
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",US,80,0.602,0.648,-6.905,0.0104,0.0,0.174,170.091,neutral
4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,worldwide,83,0.598,0.786,-5.572,0.00253,0.0016,0.456,95.019,neutral
2HbrI0oakRE7qNXoK74zNR,اليوم الحلو ده,Ahmed Saad,EG,67,0.816,0.669,-5.336,0.126,0.0,0.668,120.021,love/romance
1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,worldwide,83,0.753,0.678,-5.421,0.085,1.64e-06,0.583,96.006,neutral
5ixdmTpCmH5diBA1j154wN,UN PREVIEW,Bad Bunny,worldwide,86,0.795,0.815,-3.322,0.0368,3.82e-05,0.334,94.991,energetic
4qSEvFGCpde73gqIuq3sho,HIBIKI,"Bad Bunny, Mora",worldwide,92,0.801,0.645,-5.605,0.604,0.0,0.528,119.935,neutral
4SW9gHnW8NfKOdqmh0ij45,Fruto,"Bizarrap, Milo j",worldwide,91,0.801,0.517,-8.205,0.494,1.45e-06,0.923,160.254,love/romance
0AYt6NMyyLd0rLuvr0UkMH,Slime You Out (feat. SZA),"Drake, SZA",US,84,0.483,0.408,-9.243,0.508,0.0,0.105,88.88,neutral
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),"Travis Scott, Drake",US,91,0.557,0.774,-5.275,0.012,0.0,0.397,111.975,neutral
1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,US,92,0.615,0.534,-6.719,0.106,1.76e-05,0.193,135.917,neutral
5QOBT97OmYCZo1W5u7tRrB,ten,"Fred again.., Jozzy",GB,79,0.765,0.468,-10.343,0.818,0.00708,0.347,127.984,neutral
0ZVjgfaC2Ptrod9v6p9KFP,Good Love,"Hannah Laing, RoRo",GB,79,0.775,0.817,-4.921,0.127,0.00273,0.386,140.033,energetic
0bILU0UiNDmA5Ff6whhb2R,Religiously,Bailey Zimmerman,CA,86,0.57,0.67,-6.519,0.426,0.0,0.593,140.924,neutral
78Du4CMFgnhdlG33gblkiP,Rich Men North of Richmond,Oliver Anthony Music,CA,88,0.678,0.264,-12.384,0.753,0.0,0.528,121.722,calm
29WxJqIfDRMo9isV07kbJP,PARANOIA,"HEARTSTEEL, League of Legends, BAEKHYUN, tobi lou, ØZI, Cal Scruby",worldwide,78,0.589,0.908,-4.433,0.0151,0.0,0.501,170.019,neutral
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,US,91,0.613,0.581,-8.588,0.537,0.000345,0.551,130.033,neutral
1iLbUmb2b2btyAAcQ68a1p,"Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",worldwide,89,0.795,0.553,-8.496,0.527,2.84e-06,0.739,124.109,neutral
4FTGTibd0V8qZOTMwx7lG7,Inn Ann,"Daboor, Shabjdeed",EG,62,0.714,0.668,-7.848,0.157,1.08e-05,0.232,143.985,neutral
6ZprqcYFC6D9eIZaCoqrSn,Gently (feat. Bad Bunny),"Drake, Bad Bunny",CA,87,0.868,0.407,-7.735,0.0479,0.000111,0.255,107.524,neutral
2q7sfsG3qyoMvfQzKdhC3K,messy in heaven,"venbee, goddard.",GB,42,0.62,0.837,-4.356,0.128,0.000242,0.433,172.081,energetic
3NhstUmrlhaN1M6hP8zMbb,BABY NUEVA,Bad Bunny,worldwide,88,0.866,0.63,-4.816,0.504,0.000505,0.359,117.924,neutral
2sTDlCxmuZCTDKKk9f1qus,WHERE SHE GOES,Bad Bunny,worldwide,83,0.651,0.799,-4.02,0.143,0.634,0.223,143.992,energetic
1YnChEM51BVZ5dRhbVFEMl,SEDA,"Bad Bunny, Bryant Myers",worldwide,88,0.706,0.566,-6.441,0.268,1.02e-06,0.23,125.876,neutral
180AbZduI6bYQIzwCHRwu9,A Night To Remember,"beabadoobee, Laufey",US,46,0.726,0.624,-7.799,0.498,0.0294,0.573,114.99,neutral
2kjH4Q6WxvlpGnlgwmv4eG,ANTHEM PART 3,blink-182,US,69,0.493,0.927,-3.246,1.26e-05,3.66e-06,0.312,102.536,neutral
6ClYMObS7f3Nn4AiZHYQt3,Cruel Summer - Live from TS | The Eras Tour,Taylor Swift,US,73,0.278,0.907,-4.606,0.126,0.0,0.33,83.178,neutral
2J6OF7CkpdQGSfm1wdclqn,Clouded,Brent Faiyaz,US,87,0.583,0.344,-8.765,0.774,0.0,0.581,65.203,calm
1ODFVLQszq0hCOdZtqV5wq,MR. OCTOBER,Bad Bunny,US,88,0.805,0.612,-5.682,0.188,1.96e-05,0.425,126.013,neutral
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",CA,82,0.773,0.635,-5.06,0.0585,0.0,0.476,121.879,neutral
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future",CA,90,0.458,0.535,-4.854,0.575,0.0,0.216,82.826,neutral
01ppKlDRCmPpusO3yNrSRY,TELEFONO NUEVO,"Bad Bunny, Luar La L",worldwide,87,0.619,0.619,-6.238,0.407,0.0,0.393,125.752,neutral
23d8v6tU6lR77pFKsApMtF,NADIE SABE,Bad Bunny,worldwide,89,0.529,0.711,-5.016,0.572,0.0,0.582,170.305,neutral
5VxmI3IdgAxWVvUnJoLuY2,Speed Drive (From Barbie The Album),Charli XCX,GB,87,0.652,0.879,-6.405,0.00284,0.0896,0.789,173.925,happy
4ZT0wGKwlJRjpMUuwZVy3p,Daylight,Drake,CA,85,0.566,0.564,-7.88,0.0149,0.0,0.0667,139.92,neutral
4Jc7252S1P99DjQ1lNGEOc,CYBERTRUCK,Bad Bunny,worldwide,87,0.704,0.905,-4.948,0.371,2.09e-06,0.0991,151.823,energetic
0w3Mfe4PIVjuFjJbe3OlYv,8am in Charlotte,Drake,CA,84,0.567,0.682,-6.423,0.643,0.0,0.668,79.043,neutral
